"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US18163","Vanderburgh County, Indiana","80507","1700","5.3","1.4","3.8","1.5","6.4","1.4","8.9","1.5","15.7","2.0","17.7","2.1","12.1","1.7","14.8","2.3","7.5","1.4","7.9","1.6","62108","5676","92912","6693","34.0","(X)","(X)","(X)","(X)","(X)","47065","2506","1.4","0.9","2.1","1.4","2.9","1.4","7.2","2.4","14.1","2.9","18.2","3.1","12.5","2.1","19.2","3.2","11.7","2.2","10.5","2.3","85023","6666","114819","11162","(X)","(X)","38.2","(X)","(X)","(X)","32618","2181","0.8","0.9","0.8","0.9","1.3","0.7","2.6","1.2","10.9","3.0","19.2","3.5","13.5","3.0","21.8","4.0","15.7","2.9","13.5","3.2","101303","7645","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33442","2532","11.4","3.2","6.2","2.9","12.6","3.1","13.0","2.6","18.0","3.8","16.2","3.1","11.2","3.1","6.2","2.8","1.8","1.2","3.4","2.1","40207","3753","58180","8443","(X)","(X)","(X)","(X)","26.8","(X)",
"0500000US18167","Vigo County, Indiana","41770","1544","7.2","2.2","5.3","2.3","9.8","2.3","9.9","2.8","13.4","2.9","17.3","3.0","12.8","2.9","15.7","2.5","4.0","1.6","4.6","1.7","55612","4690","74737","6433","36.3","(X)","(X)","(X)","(X)","(X)","25975","1694","3.5","1.6","3.0","2.3","6.1","2.2","7.3","2.9","15.7","4.7","20.2","4.3","13.4","3.4","21.3","3.8","3.9","1.9","5.6","1.9","65375","6173","85735","7901","(X)","(X)","36.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80996","6377","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15795","1612","14.2","5.1","9.2","4.6","17.6","5.0","13.0","5.4","12.0","3.8","13.1","3.8","10.7","3.9","5.4","3.6","2.2","1.8","2.6","3.2","31184","4827","51059","12460","(X)","(X)","(X)","(X)","35.8","(X)",
"0500000US18173","Warrick County, Indiana","26360","691","3.5","1.9","1.0","0.8","7.4","2.7","5.6","2.0","15.6","4.0","16.2","3.6","12.3","3.3","19.5","3.8","6.4","2.4","12.6","3.8","75874","6784","104364","8207","34.5","(X)","(X)","(X)","(X)","(X)","17713","1284","2.5","1.9","0.0","1.0","2.1","1.3","2.7","2.0","9.3","3.3","17.5","4.9","17.0","4.3","24.4","5.1","7.3","2.8","17.1","5.8","98024","13114","126359","12973","(X)","(X)","34.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","115838","12258","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8647","1210","5.5","3.6","3.1","2.4","18.1","7.6","11.4","4.9","31.1","9.2","13.9","6.3","3.3","2.7","7.2","3.6","2.9","3.6","3.4","3.5","40472","4266","55284","8847","(X)","(X)","(X)","(X)","34.4","(X)",
"0500000US18177","Wayne County, Indiana","26771","1355","6.1","3.3","6.0","3.4","11.6","3.5","10.8","3.5","15.0","3.9","17.1","3.5","13.0","3.6","10.7","2.5","4.9","2.4","4.9","2.0","50363","4178","78239","10378","35.8","(X)","(X)","(X)","(X)","(X)","15603","1540","7.0","5.1","1.0","1.2","4.2","2.3","8.2","4.2","15.2","4.3","20.5","4.5","14.4","4.2","14.7","3.8","8.2","4.0","6.7","3.3","66710","8283","99446","16338","(X)","(X)","34.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81662","8331","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11168","1656","6.0","4.1","12.9","7.3","20.9","6.9","14.2","6.4","15.9","6.1","16.1","6.8","7.8","4.1","3.8","2.4","0.0","1.6","2.5","1.7","33262","4948","46255","7365","(X)","(X)","(X)","(X)","36.9","(X)",
"0500000US19013","Black Hawk County, Iowa","55593","1245","3.9","1.2","3.0","1.0","7.0","1.5","7.1","1.8","11.5","2.2","20.9","2.5","14.9","2.7","18.9","2.5","7.1","1.8","5.7","1.2","70335","4509","87922","5049","37.7","(X)","(X)","(X)","(X)","(X)","32148","2164","1.9","1.2","1.1","1.1","5.1","2.5","6.2","2.5","7.5","2.3","20.9","3.2","16.1","3.5","22.7","3.4","9.6","2.4","8.8","2.1","85476","3551","103852","7250","(X)","(X)","37.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","102056","6224","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23445","1922","7.3","2.4","5.5","2.2","9.9","2.7","7.8","2.9","18.3","4.0","23.6","4.8","11.1","3.7","11.8","3.8","3.6","2.4","1.0","0.9","51180","5042","62972","8150","(X)","(X)","(X)","(X)","36.8","(X)",
"0500000US19049","Dallas County, Iowa","46373","1027","2.6","1.1","0.8","0.6","2.7","1.2","5.4","2.2","8.0","2.5","14.7","2.8","18.9","3.6","16.6","3.5","12.8","2.7","17.4","3.1","95334","5025","133074","9620","31.2","(X)","(X)","(X)","(X)","(X)","29631","1981","1.0","0.7","0.7","1.1","1.3","0.9","2.7","1.7","4.6","2.5","9.5","2.8","19.4","4.8","21.7","4.8","16.7","4.0","22.5","4.3","120619","10330","158544","14073","(X)","(X)","33.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","136466","21426","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16742","2051","5.6","2.8","2.2","1.6","5.2","2.8","9.6","4.9","14.0","5.3","25.1","6.0","19.3","6.9","7.3","3.9","4.4","2.5","7.3","4.0","62200","4779","83169","12851","(X)","(X)","(X)","(X)","26.0","(X)",
"0500000US19061","Dubuque County, Iowa","41276","938","3.9","1.5","2.4","1.0","7.0","2.0","6.5","1.5","10.4","2.0","14.9","2.4","17.9","3.2","22.2","3.2","7.8","1.9","7.3","1.8","80512","4613","96509","4814","31.5","(X)","(X)","(X)","(X)","(X)","25427","1503","1.8","1.7","1.2","1.0","4.0","2.0","2.9","1.5","6.6","1.8","14.6","2.7","17.7","3.7","29.6","4.6","10.7","2.8","10.8","3.0","100802","4447","118732","7906","(X)","(X)","33.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111645","8822","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15849","1393","7.8","3.0","4.2","2.4","13.5","4.3","10.7","3.0","16.5","4.2","17.7","4.3","16.5","5.5","9.3","4.2","2.5","1.8","1.2","1.0","47285","6438","57264","5813","(X)","(X)","(X)","(X)","26.4","(X)",
"0500000US19103","Johnson County, Iowa","66816","1598","7.9","2.0","4.1","1.5","6.2","1.4","7.1","1.8","8.4","2.0","16.4","2.5","12.2","2.0","18.3","2.2","7.9","1.6","11.4","1.7","74575","5593","105996","7064","30.1","(X)","(X)","(X)","(X)","(X)","36489","1941","5.1","2.8","1.3","1.1","3.2","1.8","1.9","1.3","6.4","2.6","10.6","2.5","14.8","2.8","25.2","3.5","13.1","2.7","18.4","3.2","115124","8438","146911","12527","(X)","(X)","35.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","128648","4884","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30327","2152","11.4","3.0","7.5","3.1","10.1","2.8","13.6","3.6","11.6","2.9","22.5","4.1","9.5","2.5","9.4","2.3","2.2","1.3","2.1","1.3","40919","7956","55130","4579","(X)","(X)","(X)","(X)","23.8","(X)",
"0500000US19113","Linn County, Iowa","97117","1632","3.0","1.1","3.0","0.9","6.7","1.5","8.2","1.5","10.7","1.7","18.5","2.3","14.1","2.0","18.7","2.1","8.0","1.4","9.0","1.5","74709","2972","99496","7876","30.3","(X)","(X)","(X)","(X)","(X)","57256","2710","2.4","1.1","1.7","1.1","2.7","1.4","3.8","1.5","7.3","2.1","15.7","2.8","16.5","2.8","25.6","2.9","11.3","2.3","13.0","2.4","99864","6697","120230","7108","(X)","(X)","32.1","(X)","(X)","(X)","43562","2615","1.4","1.0","0.3","0.3","0.8","0.8","1.9","1.0","5.6","2.0","14.0","2.8","16.2","3.2","29.4","3.5","14.0","2.8","16.5","3.0","117396","4602","N","N","(X)","(X)","(X)","(X)","(X)","(X)","39861","2715","4.6","2.0","5.0","1.6","12.0","3.2","14.7","3.0","16.9","3.3","22.1","3.8","11.0","3.1","8.0","2.0","2.8","1.3","2.9","1.9","47114","3457","67910","14469","(X)","(X)","(X)","(X)","27.4","(X)",
"0500000US19153","Polk County, Iowa","211294","3129","2.6","0.6","2.7","0.6","5.1","1.1","7.0","1.0","10.6","1.5","17.4","1.5","13.3","1.4","20.2","1.7","9.5","1.1","11.6","1.2","82405","3522","107055","3714","28.5","(X)","(X)","(X)","(X)","(X)","127891","4260","1.4","0.7","1.6","0.7","3.1","1.0","5.6","1.3","8.2","1.5","13.6","1.8","12.6","1.5","23.7","2.1","12.9","1.6","17.3","1.7","108235","4286","128528","4332","(X)","(X)","29.6","(X)","(X)","(X)","94614","4038","0.3","0.2","1.2","0.6","1.2","0.6","3.7","1.1","4.6","1.1","12.0","1.9","11.5","1.9","27.0","2.6","16.3","2.1","22.2","2.3","128872","4396","148240","5170","(X)","(X)","(X)","(X)","(X)","(X)","83403","4091","4.8","1.1","4.8","1.2","8.3","2.3","10.8","2.0","15.4","2.8","22.7","3.0","14.1","2.0","13.5","2.1","3.2","1.1","2.4","1.0","55497","4160","69891","5373","(X)","(X)","(X)","(X)","25.0","(X)",
"0500000US19155","Pottawattamie County, Iowa","37530","1024","4.4","1.4","3.7","1.6","10.1","3.1","7.0","1.6","8.8","1.9","17.6","3.0","14.7","3.1","19.0","3.3","8.3","1.8","6.4","1.5","73074","5681","88901","5524","32.4","(X)","(X)","(X)","(X)","(X)","24034","1397","4.8","2.3","1.3","1.1","7.1","3.4","4.6","1.9","6.2","2.1","15.5","3.7","16.5","4.2","23.6","4.5","11.9","2.8","8.5","2.2","89185","9959","106084","7845","(X)","(X)","36.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","104576","9000","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13496","1566","5.8","2.8","8.2","3.8","15.9","5.3","10.1","3.0","15.6","4.4","22.3","6.2","13.1","4.6","5.2","3.5","1.3","1.1","2.4","1.8","45587","5438","53250","6395","(X)","(X)","(X)","(X)","25.5","(X)",
"0500000US19163","Scott County, Iowa","73767","1396","3.5","1.1","2.3","1.0","6.6","1.8","6.9","1.6","13.0","2.2","16.4","2.3","13.3","2.3","15.6","2.0","12.2","2.2","10.2","1.7","77355","6179","103678","5536","33.5","(X)","(X)","(X)","(X)","(X)","46288","2305","1.7","1.0","2.1","1.3","2.6","1.3","4.3","1.7","7.1","2.0","16.7","2.9","14.0","2.7","19.0","2.7","17.5","3.2","14.9","2.6","101741","4798","129587","8544","(X)","(X)","32.9","(X)","(X)","(X)","34391","2250","1.1","1.3","0.6","0.5","0.8","0.6","2.2","1.3","5.5","1.7","13.8","3.0","14.1","3.1","20.3","3.2","21.9","3.9","19.6","3.3","127433","10380","N","N","(X)","(X)","(X)","(X)","(X)","(X)","27479","2238","6.9","1.9","3.1","1.6","13.9","4.2","12.0","3.4","23.2","4.7","15.8","3.5","12.0","3.3","8.9","3.4","2.2","1.2","2.0","1.3","42330","4324","56824","5396","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US19169","Story County, Iowa","39596","1097","3.1","1.2","3.3","1.6","6.7","1.9","8.9","3.0","14.6","3.3","18.5","3.0","12.5","2.8","17.5","2.3","7.3","1.6","7.5","1.6","66355","4935","89108","4045","27.5","(X)","(X)","(X)","(X)","(X)","17764","1090","1.2","1.0","1.1","0.9","3.1","2.3","3.9","2.1","6.5","2.3","16.3","3.5","11.2","3.3","28.9","4.4","13.9","3.2","13.8","3.2","116063","6965","125206","8452","(X)","(X)","30.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","123539","6198","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21832","1372","4.8","2.1","5.0","2.8","9.5","3.0","13.4","4.8","21.3","5.4","20.6","4.7","13.2","4.6","7.7","2.3","2.3","1.1","2.0","1.2","46478","4071","58901","4547","(X)","(X)","(X)","(X)","24.7","(X)",
"0500000US19193","Woodbury County, Iowa","40764","1077","5.2","1.6","4.7","1.8","4.6","1.5","6.7","2.2","10.1","2.2","16.2","3.6","16.0","3.8","20.8","3.5","9.1","2.5","6.6","2.1","78923","5081","93780","8026","37.1","(X)","(X)","(X)","(X)","(X)","27724","1595","4.7","2.7","1.7","1.2","2.8","1.3","5.9","2.8","8.0","2.9","14.1","4.2","18.7","4.5","24.2","4.1","11.6","3.3","8.2","2.6","90671","8116","108829","11170","(X)","(X)","38.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111377","11327","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13040","1573","12.9","4.7","9.3","4.6","9.4","3.8","9.9","4.0","16.4","5.1","21.3","6.2","8.9","3.8","9.9","4.6","1.6","1.6","0.3","0.6","43449","5657","48083","4943","(X)","(X)","(X)","(X)","33.1","(X)",
"0500000US20015","Butler County, Kansas","26813","683","3.3","1.7","3.0","1.8","3.5","1.8","4.7","1.9","10.4","2.6","22.9","3.7","13.3","3.1","15.1","3.4","8.6","2.5","15.1","3.1","80963","10688","115829","10887","28.1","(X)","(X)","(X)","(X)","(X)","19849","1096","2.3","1.9","0.9","1.6","1.7","1.4","4.2","2.6","6.4","2.2","22.9","4.8","12.1","3.7","18.8","4.5","11.1","3.3","19.6","4.0","99425","16330","136280","14815","(X)","(X)","29.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","114953","10481","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6964","1086","6.4","4.1","8.8","6.2","8.9","5.5","9.6","5.3","22.1","8.4","27.6","8.1","9.1","4.6","5.2","3.2","1.6","2.1","0.8","1.0","44799","7894","51667","5214","(X)","(X)","(X)","(X)","23.1","(X)",
"0500000US20045","Douglas County, Kansas","51307","1405","4.4","1.9","4.5","2.0","9.0","2.5","6.0","2.3","9.2","2.6","18.8","3.7","13.8","3.3","17.0","2.7","9.0","2.0","8.3","2.1","72449","5490","94370","7151","29.1","(X)","(X)","(X)","(X)","(X)","27483","1791","0.6","0.7","1.1","1.1","3.8","2.4","2.5","1.5","5.1","2.7","18.0","4.7","16.3","4.4","23.2","4.3","15.3","3.9","14.0","3.5","104678","8442","127663","11602","(X)","(X)","29.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","120952","7403","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23824","2086","9.3","4.1","8.5","4.0","16.2","5.4","9.8","4.1","15.0","5.0","20.0","5.9","9.9","3.8","8.2","3.0","1.4","1.1","1.7","1.3","40078","6127","53246","6339","(X)","(X)","(X)","(X)","28.2","(X)",
"0500000US20091","Johnson County, Kansas","254969","2436","2.8","0.6","1.2","0.3","2.8","0.6","4.2","0.7","8.4","1.0","13.2","1.1","13.2","1.1","19.8","1.5","13.9","1.1","20.6","1.3","108512","3800","145170","4541","28.2","(X)","(X)","(X)","(X)","(X)","166615","3894","1.3","0.6","0.8","0.5","1.4","0.5","2.2","0.7","5.1","0.9","10.2","1.2","11.6","1.1","21.2","2.0","17.5","1.5","28.7","1.7","140540","4711","176116","6551","(X)","(X)","29.7","(X)","(X)","(X)","137389","4440","1.0","0.6","0.4","0.3","0.7","0.3","1.1","0.5","3.3","0.9","8.4","1.2","10.4","1.3","21.8","2.1","19.8","1.7","33.0","2.0","155424","4420","193609","7522","(X)","(X)","(X)","(X)","(X)","(X)","88354","3965","5.6","1.4","2.7","0.9","5.9","1.3","8.2","1.7","14.7","2.3","18.8","2.4","16.5","2.1","16.1","2.3","6.9","1.7","4.5","1.3","66639","4332","83745","5170","(X)","(X)","(X)","(X)","24.5","(X)",
"0500000US20103","Leavenworth County, Kansas","31319","542","3.5","1.4","2.6","1.0","6.1","2.2","4.4","1.7","9.3","2.6","15.3","3.6","12.6","3.6","19.8","4.1","13.2","2.8","13.2","2.8","92989","13424","120386","12568","29.3","(X)","(X)","(X)","(X)","(X)","20484","1605","5.0","2.3","0.9","0.7","2.8","2.1","3.9","2.2","4.9","2.2","12.1","4.1","14.0","4.3","21.0","4.2","17.3","4.0","18.2","4.2","112538","8164","143332","18964","(X)","(X)","27.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","135467","14972","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10835","1580","4.3","2.5","4.4","2.7","12.4","5.3","8.6","3.9","16.5","6.6","20.7","6.9","12.9","5.9","12.0","7.0","5.1","3.9","3.2","2.6","52013","5480","68943","10043","(X)","(X)","(X)","(X)","28.2","(X)",
"0500000US20161","Riley County, Kansas","27915","1024","7.4","3.0","6.2","3.1","6.4","2.6","9.2","3.0","12.7","3.9","17.6","4.3","11.3","2.6","11.9","2.8","9.7","3.0","7.6","3.1","61548","7557","89727","12680","37.0","(X)","(X)","(X)","(X)","(X)","13201","1611","0.7","1.1","1.3","1.6","2.5","1.7","5.7","3.8","9.8","5.1","16.0","5.9","14.1","4.2","17.9","5.1","17.8","6.1","14.3","6.0","99918","13576","129706","23007","(X)","(X)","39.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","113521","12097","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14714","1496","13.8","5.3","11.0","5.8","10.0","4.8","12.2","4.6","15.2","5.0","18.6","5.9","8.7","3.7","6.6","3.2","2.4","1.8","1.6","2.2","38313","5453","53503","11046","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US20173","Sedgwick County, Kansas","211116","2995","4.7","1.0","3.6","0.8","6.2","0.9","7.7","1.1","11.6","1.1","19.5","1.5","13.4","1.3","17.1","1.3","7.9","1.0","8.2","1.0","70833","1734","95404","3995","32.3","(X)","(X)","(X)","(X)","(X)","128726","5169","3.0","1.2","2.2","0.8","3.3","0.9","4.9","1.1","8.8","1.2","18.4","1.9","15.0","2.0","21.7","1.7","11.1","1.5","11.5","1.5","89593","3242","116276","5885","(X)","(X)","34.1","(X)","(X)","(X)","96902","4883","0.8","0.5","1.4","0.8","2.3","0.8","3.2","1.1","7.9","1.4","15.5","2.0","15.9","2.3","25.3","2.1","13.2","1.8","14.5","1.9","104668","4374","133698","7499","(X)","(X)","(X)","(X)","(X)","(X)","82390","4743","8.6","1.8","5.9","1.5","11.7","2.1","13.0","2.5","16.9","2.5","21.2","2.5","9.4","1.9","8.5","1.8","2.2","0.9","2.6","1.3","43902","3398","57916","3897","(X)","(X)","(X)","(X)","28.6","(X)",
"0500000US20177","Shawnee County, Kansas","78584","1015","5.4","1.4","3.3","1.4","6.0","1.6","7.8","1.8","10.9","1.9","18.3","2.4","14.3","2.1","18.0","2.3","8.4","1.7","7.7","1.8","71634","5407","90654","5328","32.7","(X)","(X)","(X)","(X)","(X)","47134","2460","2.8","1.6","2.2","1.7","4.6","1.9","3.6","2.1","6.7","2.0","18.0","3.2","16.0","2.8","23.4","3.3","12.0","2.7","10.8","2.6","93867","5422","111296","7852","(X)","(X)","32.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","110088","8556","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31450","2279","9.6","2.8","6.6","2.6","8.7","2.7","13.3","3.6","18.5","4.8","19.2","3.7","10.7","3.5","7.9","2.7","2.6","1.5","3.0","2.0","44024","3825","55996","5141","(X)","(X)","(X)","(X)","33.0","(X)",
"0500000US20209","Wyandotte County, Kansas","62903","1647","6.5","1.9","3.2","1.2","6.3","1.7","7.1","1.9","13.5","2.7","19.3","2.9","17.8","3.1","15.5","2.7","6.1","1.5","4.8","1.5","65291","4523","80657","4616","47.0","(X)","(X)","(X)","(X)","(X)","40563","2221","4.0","1.7","1.2","1.0","3.6","1.8","7.4","3.0","13.8","3.1","16.8","3.1","21.4","4.4","17.4","3.4","8.3","2.3","6.1","1.9","78688","4949","89851","5516","(X)","(X)","48.3","(X)","(X)","(X)","24016","2213","2.6","2.0","0.1","0.2","0.7","0.6","3.2","1.9","8.1","2.9","14.5","3.5","26.6","5.7","23.8","4.6","11.3","3.5","9.1","2.9","93696","2692","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22340","2331","11.0","3.8","6.8","3.2","12.4","3.7","8.6","3.3","16.1","5.9","22.0","5.0","10.5","3.8","8.7","3.4","1.2","1.0","2.6","2.1","45352","6385","58748","9655","(X)","(X)","(X)","(X)","43.2","(X)",
"0500000US21015","Boone County, Kentucky","53079","884","3.3","1.3","1.5","0.8","3.9","1.6","4.2","1.8","7.6","2.5","12.2","2.9","15.2","2.6","21.4","3.2","14.4","3.1","16.4","2.6","104550","7647","132307","10250","29.5","(X)","(X)","(X)","(X)","(X)","38639","2082","1.6","1.2","0.8","0.8","2.9","1.7","4.0","1.6","4.2","1.8","11.8","2.7","15.4","3.2","22.2","3.8","17.4","3.9","19.7","3.5","116912","6991","144179","10619","(X)","(X)","31.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","131462","11749","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14440","2007","9.9","4.8","4.2","2.8","7.8","3.3","5.9","4.4","19.9","7.1","18.7","7.5","11.5","6.0","11.6","3.9","4.2","3.5","6.3","5.1","51162","7032","87644","27523","(X)","(X)","(X)","(X)","23.4","(X)",
"0500000US21029","Bullitt County, Kentucky","32789","998","3.4","1.6","2.1","1.3","4.3","1.5","8.5","2.2","8.2","2.6","17.7","3.7","13.0","2.7","20.3","4.2","12.4","3.3","10.3","3.1","85706","7710","108334","8653","41.4","(X)","(X)","(X)","(X)","(X)","24983","1461","2.2","1.6","1.9","1.5","3.0","1.9","5.9","2.3","4.7","2.3","19.6","4.4","14.6","3.5","21.6","5.0","15.2","4.2","11.3","3.9","95004","10221","118353","10485","(X)","(X)","42.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","110895","9415","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7806","1223","7.8","4.5","3.9","2.7","10.2","4.2","16.6","6.8","18.2","7.3","15.5","6.1","8.1","3.9","10.5","5.7","2.4","2.5","6.8","5.4","46306","4107","69058","13776","(X)","(X)","(X)","(X)","36.9","(X)",
"0500000US21037","Campbell County, Kentucky","38588","1274","5.1","2.0","2.3","1.3","6.1","2.6","5.2","1.7","10.4","2.7","22.1","3.5","10.5","3.1","15.6","3.6","9.8","2.1","12.9","2.6","73904","5993","106147","7770","29.3","(X)","(X)","(X)","(X)","(X)","22812","1515","3.8","2.2","0.7","0.8","1.6","1.4","5.9","2.9","7.1","2.6","18.0","4.2","11.2","3.6","16.3","4.3","14.9","3.5","20.5","4.3","101338","9707","133357","12137","(X)","(X)","32.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","117107","17026","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15776","1579","6.9","4.1","4.7","2.8","12.6","5.7","6.1","2.9","16.3","5.5","27.5","6.4","9.2","4.3","13.2","4.9","1.7","1.6","1.9","1.3","52110","4358","63813","9068","(X)","(X)","(X)","(X)","23.3","(X)",
"0500000US21047","Christian County, Kentucky","26245","1048","7.3","2.9","1.3","1.0","7.6","2.9","3.5","1.5","21.3","5.1","24.7","4.5","10.9","3.4","16.4","4.1","3.5","2.0","3.5","1.8","55765","5589","72444","6222","39.2","(X)","(X)","(X)","(X)","(X)","17829","1457","4.4","3.1","1.3","1.4","3.0","2.3","5.3","3.0","21.8","6.3","20.4","5.7","13.5","4.6","21.5","5.7","5.1","3.1","3.6","2.2","66547","7852","82842","7723","(X)","(X)","41.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77208","22511","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8416","1364","14.6","7.1","3.1","2.4","17.4","7.6","3.9","2.6","18.7","7.4","28.4","10.5","6.3","5.3","4.1","4.4","1.7","1.7","1.7","2.1","46561","10015","46664","7702","(X)","(X)","(X)","(X)","33.9","(X)",
